ordinal_position,column_name,data_type,verification_status,verification_method,batch_id,registry_notes,canonical_data_type,in_scope,n_rows,n_nonnull,null_pct,measurement_name_like,date_name_like,count_name_like,boolean_name_like,sample_values,distinct_norm,n_with_alpha,n_with_units,n_numeric_parseable,n_unparseable,n_boolean_like_values,boolean_value_subset,n_date_parseable,timestamp_has_subday
1152,nsqip_bleeding_disorder,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,1261,88.4,False,False,False,False,No | Yes,2.0,1261.0,0.0,0.0,1261.0,2.0,True,0.0,
1153,nsqip_disseminated_cancer,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,1261,88.4,False,False,False,False,No | Yes,2.0,1261.0,0.0,0.0,1261.0,2.0,True,0.0,
1154,nsqip_sodium,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,1081,90.056,False,False,False,False,135.0 | 140.0 | 141.0 | 137.0 | 138.0,,,,,,,,,
1155,nsqip_bun,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,1082,90.047,False,False,False,False,22.0 | 8.0 | 12.0 | 11.0 | 9.0,,,,,,,,,
1156,nsqip_creatinine,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,1089,89.983,False,False,False,False,1.1 | 0.52 | 0.8 | 0.83 | 0.6,,,,,,,,,
1157,nsqip_albumin,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,702,93.542,False,False,False,False,4.4 | 4.1 | 4.0 | 4.2 | 3.5,,,,,,,,,
1158,nsqip_total_bilirubin,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,684,93.708,False,False,True,False,0.8 | 0.6 | 0.4 | 0.7 | 1.0,,,,,,,,,
1159,nsqip_ast,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,686,93.69,False,False,False,False,14.0 | 23.0 | 24.0 | 16.0 | 21.0,,,,,,,,,
1160,nsqip_alk_phos,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,685,93.699,False,False,False,False,64.0 | 75.0 | 60.0 | 108.0 | 59.0,,,,,,,,,
1161,nsqip_wbc,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,1029,90.534,False,False,False,False,8.9 | 6.0 | 5.4 | 9.0 | 4.3,,,,,,,,,
1162,nsqip_hemoglobin,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,214,98.031,False,False,False,False,11.0 | 13.3 | 13.1 | 13.2 | 14.7,,,,,,,,,
1163,nsqip_hematocrit,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,1029,90.534,False,False,False,False,36.6 | 40.5 | 39.5 | 40.0 | 46.4,,,,,,,,,
1164,nsqip_platelet_count,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,1030,90.525,False,False,True,False,390.0 | 394.0 | 209.0 | 323.0 | 268.0,,,,,,,,,
1165,nsqip_hba1c,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,103,99.053,False,False,False,False,4.8 | 6.7 | 5.6 | 7.7 | 6.8,,,,,,,,,
1166,nsqip_inr,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,375,96.55,False,False,False,False,1.0 | 1.06 | 1.17 | 4.1 | 1.1,,,,,,,,,
1167,nsqip_ptt,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,338,96.891,False,False,False,False,28.9 | 34.9 | 27.1 | 29.3 | 28.3,,,,,,,,,
1168,nsqip_admission_date,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,1261,88.4,False,True,False,False,12/11/2023 | 03/01/2023 | 06/13/2023 | 07/27/2023 | 08/15/2024,973.0,0.0,0.0,0.0,1261.0,0.0,False,1261.0,
1169,nsqip_discharge_date,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,1261,88.4,False,True,False,False,12/11/2023 | 03/01/2023 | 06/13/2023 | 07/27/2023 | 08/16/2024,958.0,0.0,0.0,0.0,1261.0,0.0,False,1261.0,
1170,nsqip_surgery_start_time,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,1261,88.4,False,False,False,False,12/11/2023 11:21 | 03/01/2023 11:43 | 12/11/2023 08:12 | 06/13/2023 14:11 | 07/27/2023 13:24,1260.0,0.0,0.0,0.0,1261.0,0.0,False,0.0,
1171,nsqip_surgery_finish_time,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,1261,88.4,False,False,False,False,12/11/2023 13:06 | 03/01/2023 13:21 | 12/11/2023 09:46 | 06/13/2023 15:48 | 07/27/2023 16:41,1261.0,0.0,0.0,0.0,1261.0,0.0,False,0.0,
1172,nsqip_superficial_ssi,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1173,nsqip_deep_ssi,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1174,nsqip_organ_space_ssi,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1175,nsqip_dvt,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1176,nsqip_pe,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1177,nsqip_transfusion,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1178,nsqip_sepsis,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1179,nsqip_pneumonia,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1,,,,,,,,,
1180,nsqip_unplanned_intubation,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,False,0 | 1 | 2,,,,,,,,,
1181,nsqip_final_pathology,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,257,97.636,False,False,False,False,1c. Other benign findings | 5) Other malignant disease | 1a. Follicular Adenoma~2a. Differentiated Thyroid Cancer (DTC) - Papillary | 1a. Follicular Adenoma | 1a. Follicular Adenoma~3b. PTMC  - Papillary thyroid microcarcinoma~1c. Other b…,46.0,257.0,0.0,0.0,257.0,0.0,False,0.0,
1182,nsqip_t_classification,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,369,96.606,False,False,False,False,Unknown | T1a | T2 | T3 | T1b,11.0,369.0,0.0,0.0,369.0,0.0,False,0.0,
1183,nsqip_multifocal,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,369,96.606,False,False,False,False,"More than one spot of cancer-""multifocal"",  bilateral | Only one spot of cancer-""unifocal"" | More than one spot of cancer-""multifocal"",  unilateral",3.0,369.0,0.0,0.0,369.0,0.0,False,0.0,
1184,nsqip_n_classification,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,370,96.596,False,False,True,False,Unknown | N0a | Nx | N1a | N0,7.0,370.0,0.0,0.0,370.0,0.0,False,0.0,
1185,nsqip_nodes_removed,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,821,92.448,False,False,False,False,0.0 | 5.0 | 1.0 | 2.0 | 6.0,,,,,,,,,
1186,nsqip_nodes_positive,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,74,99.319,False,False,True,True,4.0 | 0.0 | 5.0 | 1.0 | 2.0,,,,,,,,,
1187,nsqip_m_classification,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,321,97.047,False,False,False,False,Unknown | M0/Mx | M1,3.0,321.0,0.0,0.0,321.0,0.0,False,0.0,
1188,nsqip_neoplasm,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,691,93.644,False,False,False,False,Yes | No,2.0,691.0,0.0,0.0,691.0,2.0,True,0.0,
1189,nsqip_neoplasm_type,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,442,95.934,False,False,False,False,"Other benign (ie- hyperplastic nodule, colloid nodule, hashimoto's thyroiditis,… | Papillary cancer | Follicular adenoma | Hurthle cell adenoma | Medullary cancer",9.0,442.0,0.0,0.0,442.0,0.0,False,0.0,
1190,nsqip_prior_neck_surgery,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,944,91.316,False,False,False,False,"Yes-on both sides of the neck previously, ""bilateral"" | No-no specific evidence of such prior surgery | Yes-on one side of the neck only, ""contralateral"" | Yes-other, not specifically described | Yes-on one side of the neck only, ""ipsilateral""",6.0,944.0,0.0,0.0,944.0,0.0,False,0.0,
1191,nsqip_preop_biopsy_result,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,864,92.052,False,False,False,False,Benign (BSRTC II) | No evidence of preoperative needle biopsy | Other result not specifically described above | Suspicious for malignancy (BSRTC V) | AUS/FLUS (BSRTC III),10.0,864.0,0.0,0.0,864.0,0.0,False,0.0,
1192,nsqip_molecular_testing,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,247,97.728,False,False,False,False,No/Unknown | Yes,2.0,247.0,0.0,0.0,247.0,1.0,False,0.0,
1193,nsqip_molecular_result,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,52,99.522,False,False,False,False,"Unknown (report not found), uncertain, no comment, or other “indeterminate risk… | ""Positive” or other “high risk” comment | ""Moderate” or other “intermediate risk” comment | “Negative” or other “low/minimal risk” comment",4.0,52.0,0.0,0.0,52.0,0.0,False,0.0,
1194,nsqip_same_day_discharge_flag,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,True,1 | 0,,,,,,,,,
1195,nsqip_hypocalcemia_flag,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,939,91.362,False,False,False,True,0.0 | 1.0,,,,,,,,,
1196,nsqip_readmission_30d_flag,BIGINT,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,BIGINT,True,10871,1261,88.4,False,False,False,True,0 | 1,,,,,,,,,
1197,nsqip_rln_injury_flag,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,931,91.436,False,False,False,True,0.0 | 1.0,,,,,,,,,
1198,nsqip_hematoma_flag,DOUBLE,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,DOUBLE,True,10871,936,91.39,False,False,False,True,0.0 | 1.0,,,,,,,,,
1199,nsqip_calcium_vitd_category,VARCHAR,verified,external_registry_nsqip_study_linkage_on_cpm,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). nsqip_* study/registry join columns.,VARCHAR,True,10871,945,91.307,True,False,False,False,Calcium only | Both calcium and vitamin D | Vitamin D only | None,4.0,945.0,0.0,0.0,945.0,0.0,False,0.0,
1200,para_specimen_included,BOOLEAN,verified,patient_level_aggregate_parathyroid_per_gland_221b,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429, | mig_150 para/postop/TP cluster (Lane 40). Gland enumeration + cellularity + weight extremes; anchors canonical_parathyroid_events_v1 rollup semantics.,BOOLEAN,True,10871,1492,86.275,True,False,False,False,True | False,,,,,,,,,
1201,para_removal_intent,VARCHAR,verified,derivation_vs_canonical_parathyroid_patient_rollup_v1,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429, | mig_150 para/postop/TP cluster (Lane 40). Intent + incidental categorical + ingestion provenance; cross-check complication hypopara tier is clinical not identical.,VARCHAR,True,10871,3660,66.332,False,False,False,False,unsure | incidental | intentional | mixed | not stated,6.0,3660.0,0.0,0.0,3660.0,0.0,False,0.0,
1202,para_incidental_status_refined,VARCHAR,verified,derivation_vs_canonical_parathyroid_patient_rollup_v1,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429, | mig_150 para/postop/TP cluster (Lane 40). Intent + incidental categorical + ingestion provenance; cross-check complication hypopara tier is clinical not identical.,VARCHAR,True,10871,3660,66.332,False,False,False,False,no | unknown | yes,3.0,3660.0,0.0,0.0,3660.0,2.0,False,0.0,
1203,para_has_pathologic_glands,BOOLEAN,verified,patient_level_aggregate_parathyroid_per_gland_221b,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429, | mig_150 para/postop/TP cluster (Lane 40). Gland enumeration + cellularity + weight extremes; anchors canonical_parathyroid_events_v1 rollup semantics.,BOOLEAN,True,10871,3660,66.332,False,False,False,False,False | True,,,,,,,,,
1204,para_abnormality_type,VARCHAR,verified,patient_level_aggregate_parathyroid_per_gland_221b,mig_150_patient_master_parathyroid_postop_tp_cluster_20260429, | mig_150 para/postop/TP cluster (Lane 40). Gland enumeration + cellularity + weight extremes; anchors canonical_parathyroid_events_v1 rollup semantics.,VARCHAR,True,10871,1952,82.044,False,False,False,False,"adenoma | hyperplasia | hyperplasia, adenoma",3.0,1952.0,0.0,0.0,1952.0,0.0,False,0.0,
