ordinal_position,column_name,data_type,verification_status,verification_method,batch_id,registry_notes,n_rows,null_or_blank,non_null,distinct_raw,distinct_norm,leading_trailing_rows,repeated_ws_rows,non_lower_rows,top_norm_count,norm_groups_with_raw_variants,null_pct,top_norm_pct_of_nonnull,norm_distinct_pct_of_nonnull,column_class,semantic_family,is_enum_candidate,rare_value_count,drift_issue_count
1408,recurrence_pathology_source_table,VARCHAR,verified,derivation_vs_canonical_recurrence_resolved_v1,mig_138_patient_master_recurrence_response_cluster_20260429, | mig_138 recurrence cluster (Lane 28). Extended recurrence_site_* / pathology / staging rollups sourced from mig_125 resolved family + pathology spine; `recurrence_histology_v2` cleared from Lane 22 pathology defer bucket.,10871,10682,189,2,2,0,0,0,118,0,98.261,62.434,1.058,possible_enum_review,recurrence_survival,True,0,0
1409,recurrence_histology_v2,VARCHAR,verified,derivation_vs_canonical_recurrence_resolved_v1,mig_138_patient_master_recurrence_response_cluster_20260429, | mig_138 recurrence cluster (Lane 28). Extended recurrence_site_* / pathology / staging rollups sourced from mig_125 resolved family + pathology spine; `recurrence_histology_v2` cleared from Lane 22 pathology defer bucket.,10871,10753,118,26,22,0,0,93,66,3,98.915,55.932,18.644,controlled_vocab_candidate,histology,True,16,19
1410,recurrence_site_v2,VARCHAR,verified,derivation_vs_canonical_recurrence_resolved_v1,mig_138_patient_master_recurrence_response_cluster_20260429, | mig_138 recurrence cluster (Lane 28). Extended recurrence_site_* / pathology / staging rollups sourced from mig_125 resolved family + pathology spine; `recurrence_histology_v2` cleared from Lane 22 pathology defer bucket.,10871,10771,100,80,79,38,17,71,9,1,99.08,9.0,79.0,high_cardinality_text,recurrence_survival,False,0,0
1415,concern_highest_tier,VARCHAR,verified,derivation_vs_canonical_complications_events_v1,mig_157_patient_master_clinical_residual_cluster_20260429, | mig_157 Lane 46 (157h). voice_*/concern_* complications phenotype; wound_infection_status notes.,10871,10622,249,2,2,0,0,0,189,0,97.71,75.904,0.803,controlled_vocab_candidate,other,True,0,0
1416,rec_detection_method,VARCHAR,verified,cross_check_event_grain_inner_join_cast_varchar,mig_138_patient_master_recurrence_response_cluster_20260429, | mig_138 recurrence cluster (Lane 28). rec_* provenance tiers from recurrence classification overlays (Script 224 lineage / patient-spine merges); INNER JOIN probes CAST(rid AS VARCHAR) per recurrence family cross-check doctrine.,10871,10622,249,2,2,0,0,0,189,0,97.71,75.904,0.803,controlled_vocab_candidate,provenance,True,0,0
1417,bmi_missingness_reason,VARCHAR,verified,derivation_bmi_hierarchy,mig_143_patient_master_small_clusters_bundle_20260429, | mig_143 BMI shard. anesthesia_vs_clinic_vs_NLP-note extraction ladder (+ missingness reason stamping) per operative/clinic consolidation feeders.,10871,0,10871,2,2,0,0,0,8786,0,0.0,80.821,0.018,controlled_vocab_candidate,other,True,0,0
1418,fna_pathway_status,VARCHAR,verified,derivation_fna_path_concordance_chain,mig_143_patient_master_small_clusters_bundle_20260429, | mig_143 small-clusters Lane 32 (concordance shard). Bethesda category vs final histology adjudication taxonomy (Scripts 205/265 lineage; TP/TN/discord lanes per surgical cohort enrichment); BOOL `fna_path_concordant` non-degenerate.,10871,0,10871,3,3,0,0,0,5249,0,0.0,48.284,0.028,controlled_vocab_candidate,other,True,0,0
1420,ret_note_alteration_types,VARCHAR,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429, | mig_137 molecular cluster (Lane 27). RET: v2 ret_flag/ret_fusion_flag + CPM adjudication/note columns frozen from consolidation; upstream adjudication table archived — passthrough fidelity to freeze state.,10871,10833,38,11,11,0,0,0,15,0,99.65,39.474,28.947,controlled_vocab_candidate,other,True,0,0
1421,ret_note_variants_reported,VARCHAR,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429, | mig_137 molecular cluster (Lane 27). RET: v2 ret_flag/ret_fusion_flag + CPM adjudication/note columns frozen from consolidation; upstream adjudication table archived — passthrough fidelity to freeze state.,10871,10850,21,19,19,0,0,20,2,0,99.807,9.524,90.476,controlled_vocab_candidate,histology,True,0,0
1425,mortality_type,VARCHAR,verified,mortality_survival_chain_derivation_mig_98h,mig_135_patient_master_complications_cluster_20260429, | mig_135 complications cluster (Lane 25). SSOT: canonical_complications_events_v1 + rollup mig_108; hypopara/hypocal cross-check mig_102 where applicable.,10871,10679,192,2,2,0,0,0,96,0,98.234,50.0,1.042,controlled_vocab_candidate,other,True,0,0
1430,tg_limitation_note,VARCHAR,verified,response_to_therapy_ata_classification_logic,mig_138_patient_master_recurrence_response_cluster_20260429, | mig_138 recurrence cluster (Lane 28). Tg trajectory + limitation flags underpin structured response-to-therapy phenotyping; labs-lane `tg_lab_*` columns verified separately (mig_134). ATA composite logic references longitudinal lab + recurrence SSOT.,10871,2567,8304,3,3,0,0,8304,6483,0,23.613,78.071,0.036,controlled_vocab_candidate,other,True,0,0
1434,ajcc8_t_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,6696,4175,6,6,0,0,4175,1319,0,61.595,31.593,0.144,controlled_vocab_candidate,stage,True,1,1
1435,ajcc8_stage_group_corrected,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,3055,7816,3,3,0,0,7816,5283,0,28.102,67.592,0.038,controlled_vocab_candidate,stage,True,0,0
1440,ene_ln_concordance_status,VARCHAR,verified,derivation_ene_multisource_mig114_gm_path_raw,mig_133_patient_master_lymph_node_cluster_20260429, | mig_133 lymph_node cluster (Lane 24). ENE v9 + imaging concordance vs ete_subgrade / invasion canonicals; gm_path_ene_raw path spine.,10871,9619,1252,3,3,0,0,0,1109,0,88.483,88.578,0.24,controlled_vocab_candidate,other,True,0,0
1441,stage_discordance_note,VARCHAR,verified,staging_notes_heterogeneity_flags_and_nlp_synoptic_cluster,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). Stage discordance migration notes + NLP synoptic/histology mentions rollup.,10871,10863,8,1,1,0,0,8,8,0,99.926,100.0,12.5,degenerate_single_value,stage,True,0,0
1442,ln_data_quality_flag,VARCHAR,verified,derivation_ln_core_path_malignant_and_level_rollups_mig89,mig_133_patient_master_lymph_node_cluster_20260429, | mig_133 lymph_node cluster (Lane 24). ln_* counts/ratios/levels vs path malignant family + synoptic-level feeders; NULL bulk off-rollup patients.,10871,10850,21,2,2,0,0,0,20,0,99.807,95.238,9.524,controlled_vocab_candidate,risk_scoring,True,0,0
1445,comp_hypocalcemia_evidence_source,VARCHAR,verified,derivation_vs_canonical_complications_events_hypocalcemia_mig_98g_parathyroid_102,mig_135_patient_master_complications_cluster_20260429, | mig_135 complications cluster (Lane 25). SSOT: canonical_complications_events_v1 + rollup mig_108; hypopara/hypocal cross-check mig_102 where applicable.,10871,10791,80,1,1,0,0,0,80,0,99.264,100.0,1.25,degenerate_single_value,complication,True,0,0
1446,comp_hypopara_permanent_limitation_note,VARCHAR,verified,patient_level_complication_cross_validate_parathyroid_mig_102,mig_135_patient_master_complications_cluster_20260429, | mig_135 complications cluster (Lane 25). SSOT: canonical_complications_events_v1 + rollup mig_108; hypopara/hypocal cross-check mig_102 where applicable.,10871,10841,30,3,3,0,0,0,14,0,99.724,46.667,10.0,controlled_vocab_candidate,complication,True,0,0
1459,ret_evidence_source,VARCHAR,verified,derivation_vs_canonical_molecular_genetics_v2,mig_137_patient_master_molecular_cluster_20260429, | mig_137 molecular cluster (Lane 27). RET: v2 ret_flag/ret_fusion_flag + CPM adjudication/note columns frozen from consolidation; upstream adjudication table archived — passthrough fidelity to freeze state.,10871,10801,70,3,3,0,0,0,38,0,99.356,54.286,4.286,possible_enum_review,provenance,True,0,0
1461,worst_bethesda_source,VARCHAR,verified,derivation_vs_canonical_fna_patient_rollup_v1,mig_143_patient_master_small_clusters_bundle_20260429, | mig_143 small-clusters Lane 32 (FNA/rollup shard). bitwise 0-drift replay vs main.canonical_fna_patient_rollup_v1 (mig_95b) per prompt6_356 CPM_REPOINT_MAP; feeder SSOTcanonical_fna_events_v1 mig_78/mig_96 family.,10871,5605,5266,1,1,0,0,0,5266,0,51.559,100.0,0.019,degenerate_single_value,provenance,True,0,0
1462,rai_max_dose_source,VARCHAR,verified,patient_level_aggregate_rai_per_episode,mig_142_patient_master_rai_cluster_20260429, | mig_142 RAI dose chain. PM dose metadata + cumulative vs episode SUM with 4pt withhold CF; rai_dose_v9 version-pinned; threshold ~1000 mCi extreme.,10871,10009,862,2,2,0,0,0,609,0,92.071,70.65,0.232,possible_enum_review,treatment,True,0,0
1463,tg_peak_source,VARCHAR,verified,response_to_therapy_ata_classification_logic,mig_138_patient_master_recurrence_response_cluster_20260429, | mig_138 recurrence cluster (Lane 28). Tg trajectory + limitation flags underpin structured response-to-therapy phenotyping; labs-lane `tg_lab_*` columns verified separately (mig_134). ATA composite logic references longitudinal lab + recurrence SSOT.,10871,8348,2523,1,1,0,0,2523,2523,0,76.791,100.0,0.04,degenerate_single_value,provenance,True,0,0
1472,bethesda_derivation_methods,VARCHAR,verified,derivation_vs_canonical_fna_events_bethesda_cluster,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). bethesda_* vs canonical_fna_events_v1 (mig_78/mig_96 lineage).,10871,5631,5240,9,9,0,0,0,3189,0,51.798,60.859,0.172,controlled_vocab_candidate,provenance,True,1,1
1474,bethesda_index_nodule_linkage_source,VARCHAR,verified,derivation_vs_canonical_fna_events_bethesda_cluster,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). bethesda_* vs canonical_fna_events_v1 (mig_78/mig_96 lineage).,10871,5850,5021,1,1,0,0,0,5021,0,53.813,100.0,0.02,degenerate_single_value,provenance,True,0,0
1476,comp_hypopara_permanent_source,VARCHAR,verified,patient_level_complication_cross_validate_parathyroid_mig_102,mig_135_patient_master_complications_cluster_20260429, | mig_135 complications cluster (Lane 25). SSOT: canonical_complications_events_v1 + rollup mig_108; hypopara/hypocal cross-check mig_102 where applicable.,10871,10867,4,2,2,0,0,0,3,0,99.963,75.0,50.0,free_text_or_identifier,complication,False,0,0
1478,dominant_tumor_ajcc7_t_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,6872,3999,5,5,0,0,3999,1224,0,63.214,30.608,0.125,controlled_vocab_candidate,stage,True,0,0
1479,dominant_tumor_ajcc7_n_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,5375,5496,5,5,0,0,5496,2548,0,49.443,46.361,0.091,controlled_vocab_candidate,stage,True,0,0
1480,dominant_tumor_ajcc7_m_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,2449,8422,2,2,0,0,8422,6604,0,22.528,78.414,0.024,controlled_vocab_candidate,stage,True,0,0
1481,dominant_tumor_ajcc7_stage_group,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,7008,3863,5,5,0,0,3863,1504,0,64.465,38.933,0.129,controlled_vocab_candidate,stage,True,0,0
1482,dominant_tumor_ajcc8_t_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,6872,3999,6,6,0,0,3999,1224,0,63.214,30.608,0.15,controlled_vocab_candidate,stage,True,0,0
1483,dominant_tumor_ajcc8_n_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,5375,5496,5,5,0,0,5496,2548,0,49.443,46.361,0.091,controlled_vocab_candidate,stage,True,0,0
1484,dominant_tumor_ajcc8_m_stage,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,2449,8422,2,2,0,0,8422,6604,0,22.528,78.414,0.024,controlled_vocab_candidate,stage,True,0,0
1485,dominant_tumor_ajcc8_stage_group,VARCHAR,verified,patient_level_ajcc_overlay_dominant_tumor_mig266b_family,mig_132_patient_master_pathology_cluster_20260429, | mig_132 pathology cluster (Lane 23). AJCC7/8 + dominant tumor staging columns vs mig_266b manuscript adjudication spine.,10871,7261,3610,4,4,0,0,3610,1547,0,66.792,42.853,0.111,controlled_vocab_candidate,stage,True,0,0
1498,op_esophageal_inv_first_source_note_ref,VARCHAR,verified,derivation_replay_vs_canonical_operative_events_v1_tri_state_null,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). op_* rollup/NLP-enriched cols; material TRUE/FALSE agreement vs BOOL_OR on operative events = 0; NULL bulk.,10871,10527,344,344,344,0,0,0,1,0,96.836,0.291,100.0,free_text_or_identifier,provenance,False,0,0
1499,op_esophageal_inv_first_evidence_text,VARCHAR,verified,derivation_replay_vs_canonical_operative_events_v1_tri_state_null,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). op_* rollup/NLP-enriched cols; material TRUE/FALSE agreement vs BOOL_OR on operative events = 0; NULL bulk.,10871,10871,0,0,0,0,0,0,0,0,100.0,0.0,0.0,empty_verified_varchar,other,False,0,0
1500,op_esophageal_inv_source_table,VARCHAR,verified,derivation_replay_vs_canonical_operative_events_v1_tri_state_null,mig_130_patient_master_operative_cluster_20260429, | mig_130 operative cluster (Lane 22). op_* rollup/NLP-enriched cols; material TRUE/FALSE agreement vs BOOL_OR on operative events = 0; NULL bulk.,10871,10527,344,2,2,0,0,0,342,0,96.836,99.419,0.581,possible_enum_review,provenance,True,1,1
1502,lab_calcium_source,VARCHAR,verified,derivation_canonical_labs_rollups_mig115_script347,mig_134_patient_master_labs_cluster_20260429, | mig_134 labs cluster (Lane 25). lab_* aggregates vs mig_115 verified per-analyte canonicals + Script 347 longitudinal_lab_VIEW_v1 union; NULL-safe count semantics.,10871,10839,32,1,1,0,0,0,32,0,99.706,100.0,3.125,degenerate_single_value,provenance,True,0,0
1504,lab_calcium_first_source,VARCHAR,verified,derivation_canonical_labs_rollups_mig115_script347,mig_134_patient_master_labs_cluster_20260429, | mig_134 labs cluster (Lane 25). lab_* aggregates vs mig_115 verified per-analyte canonicals + Script 347 longitudinal_lab_VIEW_v1 union; NULL-safe count semantics.,10871,10674,197,2,2,0,0,0,165,0,98.188,83.756,1.015,possible_enum_review,provenance,True,0,0
1506,imaging_nodule_size_cm_source,VARCHAR,verified,cross_modal_imaging_aggregate,mig_144_patient_master_us_imaging_cluster_20260429, | mig_144 imaging-generic rollup — INM/271 lateralized nodule booleans + structured component presence + modality-aware LN sentinel + Tirads/size winner / evidence source enums. CF near-uniform recurrence imaging pair (both **79**/TRUE (**0.73%**) — mig_144 recurrence-imaging rarity tag). **(Struct-FALSE≠negative)** caveat remains per legacy boolean hygiene.,10871,7432,3439,1,1,0,0,0,3439,0,68.365,100.0,0.029,degenerate_single_value,provenance,True,0,0
1507,margin_status_final,VARCHAR,verified,derivation_vs_canonical_path_malignant_events_v1,mig_154_patient_master_pathology_invasion_cluster_20260429, | mig_154 pathology-invasion (154e margin). Ordinal worst + R-class + margin_status_final resolver; DOUBLE mm triple from synoptic distance feed (CF-mig154-MARGIN-MM-VARCHAR-RETYPE CLEAR). Spot rids 5817/4279/8191/1062/6555.,10871,6914,3957,4,4,0,0,3957,3896,0,63.6,98.458,0.101,controlled_vocab_candidate,other,True,1,1
1508,margin_status_final_source,VARCHAR,verified,derivation_vs_canonical_path_malignant_events_v1,mig_154_patient_master_pathology_invasion_cluster_20260429, | mig_154 pathology-invasion (154e margin). Ordinal worst + R-class + margin_status_final resolver; DOUBLE mm triple from synoptic distance feed (CF-mig154-MARGIN-MM-VARCHAR-RETYPE CLEAR). Spot rids 5817/4279/8191/1062/6555.,10871,6914,3957,1,1,0,0,0,3957,0,63.6,100.0,0.025,degenerate_single_value,provenance,True,0,0
1516,tsh_suppressed_ever_source,VARCHAR,verified,derivation_vs_canonical_labs_calcium_v1_and_labs_tsh_v1_postop_window,mig_157_patient_master_clinical_residual_cluster_20260429, | mig_157 Lane 46 (157i). calcium_* + tsh_suppressed_* vs canonical_labs_calcium_v1 / canonical_labs_tsh_v1; cross mig_150 postop_low_calcium_flag (CF). | CF-mig157-TSH-SUPPRESSED-SOURCE-ALL-NULL: tsh_suppressed_ever_source unpopulated — provenance gap.,10871,10871,0,0,0,0,0,0,0,0,100.0,0.0,0.0,empty_verified_varchar,provenance,False,0,0
